sale_id,product_id,sale_date,quantity,region
4758,26,2024-07-31,1,West
4759,45,2024-11-29,2,West
4760,24,2024-08-23,2,North
4761,1,2024-07-21,2,North
4762,36,2024-09-18,4,West
4763,37,2024-03-28,1,East
4764,19,2024-04-02,3,South
4765,44,2024-05-22,1,South
4766,34,2024-11-02,1,West
4767,21,2024-03-22,1,South
4768,17,2024-03-15,5,West
4769,30,2024-05-13,1,South
4770,24,2024-10-30,1,West
4771,26,2024-10-01,1,South
4772,33,2024-05-20,1,East
4773,32,2024-04-28,2,West
4774,21,2024-02-04,2,South
4775,47,2024-05-07,1,South
4776,5,2024-02-02,1,West
4777,36,2024-03-03,1,South
4778,29,2024-08-31,1,West
4779,42,2024-09-30,1,East
4780,6,2024-08-08,1,North
4781,39,2024-09-05,1,North
4782,48,2024-10-06,1,North
4783,1,2024-07-31,1,South
4784,46,2024-09-22,1,South
4785,29,2024-06-30,2,North
4786,19,2024-05-04,1,West
4787,31,2024-10-11,1,North
4788,21,2024-08-16,1,West
4789,27,2024-08-31,1,South
4790,35,2024-02-23,1,North
4791,19,2024-03-07,1,West
4792,25,2024-03-12,1,East
4793,17,2024-09-26,3,North
4794,45,2024-07-16,3,East
4795,35,2024-05-27,3,East
4796,22,2024-12-31,2,South
4797,23,2024-03-14,1,North
4798,38,2024-08-26,1,West
4799,25,2024-01-29,2,West
4800,16,2024-01-18,3,East
4801,27,2024-04-07,1,West
4802,41,2024-12-19,1,West
4803,46,2024-07-03,1,East
4804,22,2024-11-30,1,East
4805,38,2024-11-26,2,East
4806,9,2024-10-17,1,East
4807,47,2024-05-31,2,West
4808,39,2024-08-04,1,East
4809,2,2024-02-05,3,North
4810,40,2024-07-31,3,South
4811,13,2024-12-29,3,West
4812,21,2024-06-27,4,West
4813,50,2024-03-07,2,East
4814,25,2024-05-10,5,West
4815,19,2024-08-09,2,South
4816,36,2024-06-23,2,South
4817,24,2024-12-27,1,South
4818,38,2024-05-31,1,East
4819,7,2024-12-16,3,West
4820,42,2024-06-15,2,East
4821,3,2024-11-10,4,East
4822,42,2024-10-28,1,North
4823,18,2024-01-17,2,West
4824,17,2024-04-03,1,West
4825,4,2024-11-01,1,East
4826,12,2024-05-02,3,South
4827,9,2024-11-04,1,South
4828,38,2024-08-16,3,East
4829,9,2024-09-08,1,North
4830,10,2024-10-24,1,North
4831,31,2024-06-09,1,East
4832,19,2024-07-04,1,North
4833,4,2024-12-18,1,West
4834,44,2024-03-31,1,North
4835,45,2024-05-16,2,East
4836,20,2024-09-12,3,South
4837,48,2024-10-26,1,South
4838,50,2024-02-09,4,East
4839,38,2024-08-19,4,South
4840,8,2024-08-15,1,East
4841,49,2024-08-14,2,South
4842,22,2024-07-31,1,East
4843,35,2024-04-26,1,South
4844,37,2024-07-22,2,South
4845,18,2024-02-15,2,North
4846,24,2024-09-04,2,East
4847,36,2024-10-14,2,South
4848,4,2024-11-23,3,West
4849,35,2024-05-29,3,West
4850,22,2024-07-24,2,South
4851,9,2024-04-24,5,North
4852,3,2024-10-02,1,South
4853,13,2024-09-24,2,East
4854,21,2024-11-06,1,West
4855,7,2024-02-22,4,South
4856,46,2024-11-22,3,East
4857,12,2024-05-27,1,West
4858,23,2024-07-09,1,East
4859,15,2024-07-03,1,West
4860,1,2024-07-17,1,South
4861,10,2024-12-15,1,East
4862,12,2024-11-15,1,North
4863,39,2024-02-26,2,East
4864,26,2024-08-24,1,North
4865,8,2024-06-10,1,South
4866,38,2024-01-31,3,South
4867,23,2024-03-21,1,North
4868,28,2024-08-31,2,South
4869,25,2024-09-13,2,East
4870,44,2024-04-03,3,West
4871,22,2024-06-29,1,South
4872,4,2024-02-28,4,West
4873,31,2024-11-22,1,South
4874,5,2024-12-13,1,North
4875,44,2024-02-29,1,East
4876,28,2024-03-16,3,West
4877,5,2024-02-07,2,South
4878,49,2024-02-20,1,East
4879,35,2024-10-18,2,North
4880,9,2024-11-20,2,North
4881,4,2024-05-12,1,East
4882,49,2024-10-07,1,South
4883,46,2024-09-25,1,East
4884,49,2024-09-14,1,East
4885,42,2024-07-18,1,North
4886,3,2024-06-06,3,West
4887,49,2024-08-01,2,North
4888,32,2024-03-17,2,South
4889,19,2024-05-18,1,West
4890,18,2024-03-15,2,East
4891,9,2024-11-24,2,North
4892,6,2024-12-24,1,East
4893,25,2024-03-13,1,East
4894,50,2024-05-12,1,East
4895,15,2024-05-16,4,East
4896,27,2024-06-26,1,South
4897,47,2024-01-06,1,West
4898,41,2024-05-02,4,East
4899,8,2024-07-23,2,North
4900,30,2024-07-06,3,North
4901,40,2024-01-01,1,South
4902,47,2024-11-04,1,South
4903,23,2024-05-13,4,North
4904,27,2024-04-02,2,West
4905,42,2024-05-07,3,South
4906,6,2024-12-08,2,East
4907,50,2024-01-05,2,North
4908,4,2024-05-29,1,East
4909,18,2024-06-26,1,West
4910,45,2024-05-03,2,South
4911,8,2024-02-10,3,East
4912,43,2024-08-12,1,South
4913,34,2024-02-12,1,East
4914,3,2024-06-30,1,South
4915,10,2024-03-08,5,East
4916,2,2024-01-27,1,West
4917,33,2024-04-27,3,North
4918,6,2024-12-13,3,South
4919,40,2024-07-18,3,East
4920,5,2024-04-16,1,West
4921,27,2024-12-08,1,West
4922,9,2024-09-01,1,East
4923,28,2024-01-04,1,South
4924,47,2024-03-22,1,North
4925,18,2024-02-10,2,East
4926,8,2024-04-27,4,West
4927,29,2024-08-07,2,West
4928,29,2024-04-28,2,West
4929,41,2024-11-22,1,North
4930,21,2024-08-02,3,North
4931,11,2024-03-12,4,North
4932,44,2024-06-28,1,South
4933,34,2024-05-05,1,South
4934,18,2024-03-13,1,South
4935,17,2024-10-29,1,North
4936,11,2024-04-27,5,East
4937,4,2024-07-21,1,West
4938,50,2024-12-31,1,South
4939,34,2024-09-28,2,East
4940,25,2024-01-25,1,West
4941,2,2024-09-13,2,West
4942,49,2024-03-15,2,West
4943,26,2024-06-22,1,East
4944,35,2024-10-24,1,North
4945,5,2024-09-23,3,East
4946,36,2024-01-16,1,South
4947,9,2024-04-01,2,South
4948,43,2024-07-02,1,South
4949,9,2024-10-13,1,West
4950,29,2024-08-04,1,South
4951,42,2024-04-03,3,West
4952,8,2024-11-10,2,South
4953,18,2024-09-03,1,West
4954,32,2024-04-01,1,East
4955,49,2024-05-15,4,North
4956,3,2024-11-17,2,South
4957,16,2024-01-18,2,East
4958,49,2024-02-03,1,East
4959,48,2024-08-22,1,West
4960,10,2024-12-30,3,North
4961,9,2024-05-06,4,South
4962,7,2024-11-15,1,West
4963,32,2024-04-04,1,South
4964,30,2024-08-11,1,North
4965,12,2024-04-30,2,South
4966,31,2024-08-31,2,South
4967,21,2024-03-29,2,West
4968,34,2024-05-24,1,West
4969,19,2024-02-08,2,East
4970,5,2024-09-14,2,East
4971,28,2024-12-31,1,West
4972,29,2024-01-03,1,North
4973,41,2024-10-25,2,West
4974,25,2024-03-26,1,East
4975,48,2024-03-11,1,East
4976,19,2024-05-09,2,South
4977,13,2024-12-12,2,East
4978,39,2024-02-26,1,South
4979,23,2024-12-13,2,West
4980,9,2024-01-05,1,North
4981,7,2024-07-04,1,North
4982,1,2024-10-03,2,East
4983,13,2024-01-21,1,South
4984,47,2024-10-03,3,East
4985,11,2024-04-25,1,South
4986,40,2024-02-14,1,North
4987,50,2024-08-09,2,South
4988,24,2024-02-02,1,South
4989,8,2024-03-07,2,North
4990,47,2024-01-03,1,West
4991,25,2024-05-28,3,West
4992,43,2024-06-07,2,South
4993,36,2024-06-08,2,East
4994,30,2024-07-20,1,East
4995,17,2024-07-25,2,East
4996,2,2024-01-24,1,East
4997,24,2024-09-27,2,East
4998,28,2024-06-26,3,North
4999,5,2024-04-12,3,East
5000,43,2024-07-14,4,South
5001,17,2024-08-13,2,West
5002,9,2024-12-13,2,West
5003,16,2024-03-04,2,South
5004,41,2024-05-09,3,East
5005,34,2024-05-29,2,North
5006,41,2024-04-22,2,East
5007,46,2024-10-08,3,South
5008,9,2024-04-05,2,East
5009,19,2024-09-25,1,East
5010,26,2024-11-02,1,West
5011,13,2024-06-18,3,North
5012,22,2024-11-02,1,South
5013,33,2024-04-25,3,West
5014,22,2024-08-08,1,North
5015,32,2024-03-26,2,South
5016,24,2024-05-26,1,West
5017,49,2024-01-02,1,West
5018,29,2024-05-13,2,South
5019,7,2024-11-28,2,East
5020,47,2024-08-24,2,East
5021,25,2024-06-02,4,East
5022,30,2024-04-19,4,South
5023,36,2024-05-05,2,North
5024,43,2024-12-13,3,North
5025,35,2024-02-07,2,West
5026,48,2024-09-03,1,West
5027,43,2024-02-13,1,North
5028,41,2024-12-03,1,East
5029,14,2024-03-14,2,East
5030,32,2024-11-17,2,North
5031,28,2024-03-01,1,North
5032,30,2024-06-17,4,East
5033,10,2024-02-26,1,East
5034,12,2024-09-25,3,South
5035,25,2024-08-26,1,North
5036,21,2024-11-27,2,East
5037,18,2024-08-23,2,East
5038,19,2024-05-29,2,South
5039,30,2024-06-04,1,West
5040,16,2024-09-01,2,East
5041,9,2024-12-25,3,South
5042,27,2024-06-28,1,North
5043,45,2024-05-13,1,East
5044,10,2024-12-31,5,South
5045,10,2024-04-18,3,East
5046,43,2024-04-03,1,South
5047,33,2024-07-26,4,North
5048,17,2024-09-20,2,West
5049,2,2024-03-22,1,South
5050,4,2024-03-13,1,South
5051,6,2024-03-06,1,North
5052,6,2024-12-26,1,North
5053,15,2024-02-14,3,South
5054,17,2024-09-19,1,South
5055,6,2024-09-14,3,South
5056,43,2024-02-24,3,North
5057,24,2024-07-30,2,South
5058,27,2024-04-10,1,West
5059,44,2024-03-06,1,East
5060,22,2024-05-05,2,East
5061,27,2024-07-30,1,South
5062,33,2024-09-18,3,East
5063,44,2024-10-21,3,East
5064,20,2024-06-09,4,South
5065,3,2024-06-11,2,South
5066,19,2024-05-15,3,North
5067,12,2024-05-22,3,North
5068,16,2024-07-21,1,West
5069,7,2024-04-22,1,West
5070,47,2024-10-20,3,North
5071,24,2024-06-25,1,West
5072,17,2024-04-18,3,South
5073,48,2024-12-10,1,North
5074,34,2024-05-22,1,West
5075,11,2024-08-23,2,West
5076,15,2024-03-14,1,West
5077,45,2024-09-14,1,South
5078,23,2024-07-03,3,South
5079,12,2024-05-30,1,West
5080,45,2024-05-31,2,West
5081,50,2024-12-20,1,North
5082,15,2024-02-06,1,West
5083,41,2024-11-25,1,East
5084,24,2024-04-28,1,West
5085,43,2024-01-06,1,East
5086,19,2024-12-29,4,North
5087,10,2024-01-14,1,North
5088,19,2024-11-10,2,North
5089,17,2024-10-19,5,South
5090,23,2024-08-13,3,South
5091,8,2024-11-07,4,North
5092,26,2024-07-03,1,West
5093,38,2024-03-03,2,East
5094,50,2024-02-28,1,East
5095,6,2024-07-25,2,East
5096,34,2024-01-31,1,South
5097,9,2024-01-02,1,South
5098,33,2024-10-15,3,West
5099,43,2024-03-13,2,South
5100,21,2024-06-29,1,West
5101,39,2024-12-26,5,East
5102,3,2024-12-21,1,North
5103,4,2024-03-01,4,South
5104,38,2024-06-03,1,West
5105,40,2024-03-27,2,West
5106,30,2024-06-13,3,North
5107,1,2024-11-21,3,South
5108,33,2024-02-27,1,South
5109,6,2024-06-03,2,South
5110,39,2024-07-22,1,North
5111,22,2024-06-11,2,South
5112,41,2024-08-19,2,South
5113,17,2024-04-24,2,South
5114,11,2024-12-27,1,South
5115,27,2024-01-24,3,North
5116,44,2024-10-16,1,North
5117,35,2024-05-05,1,South
5118,1,2024-10-11,3,South
5119,4,2024-12-01,3,North
5120,10,2024-12-27,2,West
5121,14,2024-09-17,1,North
5122,15,2024-01-22,2,East
5123,39,2024-03-13,1,South
5124,2,2024-01-13,5,West
5125,8,2024-06-27,2,North
5126,38,2024-08-10,1,South
5127,1,2024-05-02,1,South
5128,34,2024-02-23,4,South
5129,6,2024-06-10,2,South
5130,19,2024-05-05,1,East
5131,44,2024-11-24,1,North
5132,10,2024-12-05,2,South
5133,26,2024-08-11,1,West
5134,21,2024-01-01,2,North
5135,34,2024-12-14,1,East
5136,22,2024-09-14,1,East
5137,9,2024-11-09,1,North
5138,25,2024-01-23,1,North
5139,19,2024-04-21,1,West
5140,34,2024-01-27,3,South
5141,9,2024-04-26,2,West
5142,36,2024-05-28,1,East
5143,23,2024-01-30,1,South
5144,19,2024-10-27,1,West
5145,34,2024-02-10,1,South
5146,21,2024-07-19,1,East
5147,48,2024-03-09,2,North
5148,10,2024-01-26,1,West
5149,48,2024-06-06,4,North
5150,31,2024-09-08,2,West
5151,20,2024-08-18,2,East
5152,25,2024-06-16,1,East
5153,41,2024-04-29,2,South
5154,34,2024-07-06,3,East
5155,23,2024-12-14,3,East
5156,14,2024-06-02,4,West
5157,42,2024-07-30,3,South
5158,47,2024-03-14,2,East
5159,19,2024-04-12,5,South
5160,35,2024-04-14,2,West
5161,49,2024-05-07,2,East
5162,12,2024-03-10,3,West
5163,13,2024-08-12,2,South
5164,41,2024-09-19,1,East
5165,10,2024-01-24,1,South
5166,27,2024-02-15,2,West
5167,44,2024-10-20,2,North
5168,23,2024-05-25,4,West
5169,26,2024-03-13,1,North
5170,3,2024-06-26,4,East
5171,33,2024-10-02,2,South
5172,33,2024-11-27,1,North
5173,5,2024-12-24,3,South
5174,10,2024-12-08,2,North
5175,11,2024-04-29,3,North
5176,29,2024-11-22,3,South
5177,31,2024-10-24,2,East
5178,1,2024-11-24,1,West
5179,43,2024-06-06,3,East
5180,3,2024-11-06,2,North
5181,32,2024-08-23,1,South
5182,20,2024-10-07,1,North
5183,7,2024-11-20,4,South
5184,16,2024-10-08,2,East
5185,23,2024-06-18,1,South
5186,21,2024-09-10,1,South
5187,13,2024-03-14,1,West
5188,7,2024-04-30,2,West
5189,34,2024-01-22,1,South
5190,24,2024-10-10,2,South
5191,30,2024-07-05,1,North
5192,46,2024-01-31,1,South
5193,30,2024-06-19,2,South
5194,4,2024-06-05,3,South
5195,46,2024-02-21,3,South
5196,29,2024-03-23,1,South
5197,20,2024-05-07,1,North
5198,33,2024-02-17,4,North
5199,36,2024-12-18,2,West
5200,30,2024-09-15,1,North
5201,37,2024-04-02,1,East
5202,1,2024-02-27,1,North
5203,23,2024-03-24,2,South
5204,23,2024-03-26,4,North
5205,33,2024-10-19,1,East
5206,4,2024-02-08,1,West
5207,49,2024-03-14,1,East
5208,5,2024-04-17,4,East
5209,7,2024-01-09,1,West
5210,11,2024-03-05,1,South
5211,26,2024-03-21,1,North
5212,15,2024-04-08,1,East
5213,29,2024-06-08,2,South
5214,11,2024-11-13,1,West
5215,36,2024-05-05,3,South
5216,2,2024-12-01,1,West
5217,27,2024-12-05,1,North
5218,5,2024-05-03,3,South
5219,16,2024-09-04,3,East
5220,43,2024-04-19,1,South
5221,5,2024-12-21,3,South
5222,8,2024-02-27,1,South
5223,39,2024-04-15,4,North
5224,14,2024-10-31,2,West
5225,3,2024-06-06,1,South
5226,2,2024-04-28,1,East
5227,27,2024-10-17,1,North
5228,44,2024-05-06,1,North
5229,37,2024-10-06,1,South
5230,38,2024-11-26,4,South
5231,36,2024-12-21,1,East
5232,45,2024-02-16,2,South
5233,12,2024-01-28,1,East
5234,44,2024-04-21,4,South
5235,39,2024-07-14,1,North
5236,21,2024-10-04,3,East
5237,32,2024-01-28,1,East
5238,15,2024-10-23,2,East
5239,45,2024-08-07,1,West
5240,20,2024-10-04,1,East
5241,25,2024-03-16,3,North
5242,17,2024-11-01,1,West
5243,9,2024-06-09,5,North
5244,25,2024-05-21,1,West
5245,9,2024-01-12,1,West
5246,17,2024-07-23,1,East
5247,3,2024-12-24,1,North
5248,13,2024-01-14,3,North
5249,10,2024-05-08,3,East
5250,24,2024-08-09,4,North
5251,37,2024-02-18,3,East
5252,6,2024-09-07,1,West
5253,44,2024-02-28,1,South
5254,24,2024-04-29,1,East
5255,25,2024-06-30,2,South
5256,33,2024-09-22,4,East
5257,21,2024-05-29,1,South
5258,21,2024-03-07,2,East
5259,25,2024-04-20,5,East
5260,31,2024-03-29,5,West
5261,14,2024-04-30,2,West
5262,22,2024-01-24,2,East
5263,40,2024-07-12,1,West
5264,44,2024-01-12,1,North
5265,8,2024-09-04,1,South
5266,26,2024-06-18,3,West
5267,32,2024-11-05,2,North
5268,4,2024-01-01,3,South
5269,26,2024-07-17,4,East
5270,24,2024-01-13,1,West
5271,7,2024-11-12,2,West
5272,19,2024-09-01,3,North
5273,42,2024-09-24,2,East
5274,38,2024-04-23,1,West
5275,45,2024-08-01,2,South
5276,6,2024-09-29,1,North
5277,13,2024-07-30,1,West
5278,18,2024-12-22,2,North
5279,15,2024-12-19,1,South
5280,31,2024-09-12,1,West
5281,49,2024-05-02,1,South
5282,28,2024-02-27,2,South
5283,19,2024-04-02,4,North
5284,50,2024-04-04,3,South
5285,3,2024-10-02,2,South
5286,12,2024-09-07,4,North
5287,28,2024-02-04,2,South
5288,14,2024-10-13,1,East
5289,40,2024-06-29,2,South
5290,1,2024-08-27,5,West
5291,45,2024-01-13,2,West
5292,25,2024-11-07,1,West
5293,23,2024-03-20,4,West
5294,49,2024-04-14,1,East
5295,36,2024-01-28,1,North
5296,7,2024-06-02,2,South
5297,8,2024-11-26,2,East
5298,36,2024-07-31,1,North
5299,5,2024-12-30,2,South
5300,30,2024-11-05,3,North
5301,38,2024-02-28,4,South
5302,4,2024-04-22,4,South
5303,8,2024-11-21,1,East
5304,5,2024-10-05,1,North
5305,19,2024-03-09,2,South
5306,17,2024-03-23,1,South
5307,6,2024-02-28,1,West
5308,49,2024-09-04,2,South
5309,27,2024-07-24,1,East
5310,17,2024-01-17,2,East
5311,47,2024-03-19,1,South
5312,13,2024-12-12,1,East
5313,30,2024-09-24,3,North
5314,8,2024-04-02,1,South
5315,20,2024-12-30,1,West
5316,38,2024-04-13,1,West
5317,3,2024-03-30,1,West
5318,7,2024-03-23,1,South
5319,8,2024-07-18,1,East
5320,23,2024-08-12,2,North
5321,4,2024-08-25,1,North
5322,27,2024-06-22,1,West
5323,13,2024-10-04,1,South
5324,21,2024-06-15,2,North
5325,23,2024-07-09,2,South
5326,40,2024-02-27,1,North
5327,13,2024-01-21,2,North
5328,25,2024-08-10,2,East
5329,23,2024-08-04,1,North
5330,36,2024-03-27,5,East
5331,16,2024-12-05,4,West
5332,36,2024-10-05,2,South
5333,33,2024-09-11,1,East
5334,2,2024-10-02,3,South
5335,32,2024-11-16,4,North
5336,5,2024-09-11,5,North
5337,25,2024-02-07,1,North
5338,3,2024-12-07,1,North
5339,25,2024-09-10,1,East
5340,12,2024-10-16,2,South
5341,34,2024-05-21,1,West
5342,47,2024-04-14,3,South
5343,47,2024-04-16,3,East
5344,20,2024-04-21,4,West
5345,44,2024-10-09,1,North
5346,3,2024-01-22,3,East
5347,22,2024-07-26,4,East
5348,39,2024-08-19,2,North
5349,21,2024-08-09,3,South
5350,4,2024-08-25,1,North
5351,50,2024-08-18,3,North
5352,19,2024-12-24,1,West
5353,38,2024-06-10,1,East
5354,30,2024-07-21,1,East
5355,11,2024-09-18,1,South
5356,28,2024-01-15,1,East
5357,46,2024-05-04,1,South
5358,40,2024-04-08,1,South
5359,33,2024-03-09,2,West
5360,47,2024-07-23,5,South
5361,40,2024-12-21,1,West
5362,50,2024-01-12,1,West
5363,14,2024-02-15,3,East
5364,8,2024-06-21,2,West
5365,32,2024-07-28,1,East
5366,23,2024-06-07,1,East
5367,50,2024-10-11,1,West
5368,35,2024-02-15,1,North
5369,19,2024-06-06,1,West
5370,37,2024-09-03,2,South
5371,9,2024-11-17,2,South
5372,16,2024-02-25,3,West
5373,3,2024-11-24,1,North
5374,43,2024-10-11,3,East
5375,28,2024-06-15,2,West
5376,29,2024-08-02,1,East
5377,5,2024-03-09,3,South
5378,11,2024-08-28,1,North
5379,34,2024-03-01,1,West
5380,9,2024-05-27,1,East
5381,24,2024-02-02,1,South
5382,27,2024-08-14,4,North
5383,10,2024-08-02,2,South
5384,47,2024-03-29,1,South
5385,29,2024-11-18,2,North
5386,2,2024-09-15,3,North
5387,10,2024-01-25,1,West
5388,43,2024-04-18,1,East
5389,3,2024-04-25,1,West
5390,37,2024-03-24,4,South
5391,3,2024-07-29,1,East
5392,28,2024-05-25,1,West
5393,31,2024-10-10,2,South
5394,18,2024-05-30,2,West
5395,39,2024-09-23,1,South
5396,5,2024-10-13,3,South
5397,26,2024-01-12,5,East
5398,30,2024-09-25,4,West
5399,2,2024-02-13,3,South
5400,41,2024-11-15,4,North
5401,37,2024-10-30,2,North
5402,24,2024-09-22,2,South
5403,22,2024-10-06,3,East
5404,31,2024-10-05,5,East
5405,22,2024-04-11,2,East
5406,23,2024-08-12,2,North
5407,20,2024-09-07,2,North
5408,14,2024-03-26,1,West
5409,29,2024-07-08,1,South
5410,2,2024-11-19,1,North
5411,44,2024-06-19,1,East
5412,16,2024-09-19,1,North
5413,20,2024-04-15,2,South
5414,36,2024-06-14,1,East
5415,10,2024-04-09,2,South
5416,24,2024-09-13,1,North
5417,28,2024-06-30,1,South
5418,39,2024-07-20,4,West
5419,4,2024-09-03,2,West
5420,17,2024-03-23,1,West
5421,30,2024-05-25,3,North
5422,47,2024-02-13,2,South
5423,16,2024-11-05,2,East
5424,33,2024-04-11,1,West
5425,28,2024-11-13,3,West
5426,14,2024-05-31,1,West
5427,3,2024-11-05,2,West
5428,22,2024-10-18,3,South
5429,49,2024-11-30,1,North
5430,2,2024-04-08,1,South
5431,41,2024-04-28,2,East
5432,30,2024-07-24,2,South
5433,27,2024-05-04,2,North
5434,21,2024-12-17,2,East
5435,1,2024-01-06,2,South
5436,26,2024-01-09,1,West
5437,22,2024-07-17,1,East
5438,2,2024-09-06,3,North
5439,28,2024-06-27,3,East
5440,23,2024-02-29,3,South
5441,14,2024-11-14,1,South
5442,14,2024-04-30,2,North
5443,13,2024-10-13,1,North
5444,48,2024-05-23,2,North
5445,45,2024-10-02,1,North
5446,36,2024-08-20,3,East
5447,49,2024-10-07,2,North
5448,1,2024-06-08,2,North
5449,14,2024-01-21,3,West
5450,34,2024-07-09,1,South
5451,44,2024-11-23,1,West
5452,30,2024-06-19,1,East
5453,1,2024-01-26,1,East
5454,12,2024-05-05,1,West
5455,22,2024-07-25,1,East
5456,43,2024-03-10,2,West
5457,17,2024-08-17,1,East
5458,43,2024-03-06,3,East
5459,50,2024-04-14,2,East
5460,40,2024-07-23,2,East
5461,27,2024-09-16,2,East
5462,30,2024-10-15,3,East
5463,31,2024-09-13,3,South
5464,17,2024-12-17,2,North
5465,5,2024-12-18,2,North
5466,38,2024-05-18,4,West
5467,1,2024-01-11,2,South
5468,49,2024-08-05,1,West
5469,50,2024-01-20,1,North
5470,30,2024-11-11,3,East
5471,47,2024-10-31,4,East
5472,13,2024-10-30,1,East
5473,16,2024-02-10,1,South
5474,24,2024-01-16,3,West
5475,3,2024-01-24,4,West
5476,34,2024-09-15,1,North
5477,25,2024-08-12,1,South
5478,50,2024-11-20,1,South
5479,29,2024-08-25,1,North
5480,50,2024-11-14,3,North
5481,31,2024-04-22,1,North
5482,29,2024-06-23,1,East
5483,6,2024-06-16,3,North
5484,19,2024-01-25,1,South
5485,7,2024-10-31,4,West
5486,44,2024-02-03,3,South
5487,39,2024-09-09,3,East
5488,12,2024-09-08,2,South
5489,3,2024-12-19,2,East
5490,48,2024-12-28,1,West
5491,37,2024-10-02,3,South
5492,21,2024-06-11,5,North
5493,30,2024-01-17,3,North
5494,35,2024-03-12,1,North
5495,49,2024-07-08,1,North
5496,21,2024-08-17,3,North
5497,50,2024-12-13,1,West
5498,19,2024-12-18,1,West
5499,25,2024-02-04,1,North
5500,17,2024-05-05,1,South
5501,26,2024-12-01,1,East
5502,34,2024-04-29,1,South
5503,47,2024-03-06,1,East
5504,29,2024-04-04,1,West
5505,32,2024-08-25,2,North
5506,31,2024-07-27,2,South
5507,37,2024-01-28,3,South
5508,22,2024-11-20,2,North
5509,48,2024-04-05,1,North
5510,39,2024-08-26,1,South
5511,20,2024-02-23,1,South
5512,40,2024-06-16,1,West
5513,47,2024-07-21,3,West
5514,27,2024-08-18,3,South
5515,49,2024-10-25,3,South
5516,33,2024-07-06,1,North
5517,37,2024-05-14,1,North
5518,22,2024-08-23,1,South
5519,5,2024-12-25,5,West
5520,17,2024-11-04,2,South
5521,44,2024-10-13,3,North
5522,15,2024-11-14,3,North
5523,15,2024-05-04,1,East
5524,46,2024-11-14,1,West
5525,5,2024-12-10,2,South
5526,37,2024-04-07,1,East
5527,46,2024-03-03,5,North
5528,10,2024-12-08,1,North
5529,13,2024-01-04,1,East
5530,31,2024-12-19,1,South
5531,8,2024-11-23,1,North
5532,22,2024-06-18,1,South
5533,8,2024-11-20,3,West
5534,26,2024-05-08,3,North
5535,16,2024-01-22,1,North
5536,41,2024-10-01,1,West
5537,16,2024-07-10,1,North
5538,50,2024-09-29,1,North
5539,44,2024-09-19,3,West
5540,28,2024-12-15,2,South
5541,2,2024-11-19,2,South
5542,46,2024-06-02,1,East
5543,31,2024-08-05,2,West
5544,31,2024-06-29,1,South
5545,29,2024-05-25,1,South
5546,6,2024-11-02,1,West
5547,29,2024-10-22,1,East
5548,28,2024-08-07,4,West
5549,15,2024-01-05,1,West
5550,42,2024-09-25,3,East
5551,42,2024-05-23,1,East
5552,47,2024-09-11,3,West
5553,26,2024-03-06,1,South
5554,36,2024-02-23,1,East
5555,21,2024-02-01,1,North
5556,45,2024-08-21,1,East
5557,39,2024-12-12,1,West
5558,5,2024-06-06,1,North
5559,4,2024-01-21,3,North
5560,2,2024-03-29,2,East
5561,20,2024-03-29,1,North
5562,4,2024-05-22,1,North
5563,28,2024-02-22,1,North
5564,27,2024-08-23,5,East
5565,10,2024-11-18,1,South
5566,16,2024-02-11,3,North
5567,9,2024-03-07,1,West
5568,33,2024-08-16,3,West
5569,32,2024-02-04,3,North
5570,24,2024-07-05,4,South
5571,30,2024-09-27,1,South
5572,42,2024-09-08,3,East
5573,21,2024-10-21,2,North
5574,9,2024-03-25,2,East
5575,34,2024-10-11,3,West
5576,11,2024-01-23,1,North
5577,47,2024-10-25,2,South
5578,38,2024-08-25,1,East
5579,23,2024-02-24,1,East
5580,45,2024-06-28,2,South
5581,42,2024-04-30,4,West
5582,27,2024-09-13,2,East
5583,35,2024-08-03,4,North
5584,28,2024-06-23,1,South
5585,11,2024-02-09,3,South
5586,2,2024-01-26,1,South
5587,27,2024-10-12,2,West
5588,38,2024-05-12,1,West
5589,5,2024-03-30,1,South
5590,29,2024-08-22,1,West
5591,38,2024-03-03,1,East
5592,23,2024-01-22,1,North
5593,14,2024-08-24,1,South
5594,17,2024-03-31,2,South
5595,34,2024-02-08,2,South
5596,39,2024-12-28,2,South
5597,20,2024-05-27,1,West
5598,37,2024-05-11,3,North
5599,15,2024-10-04,2,East
5600,34,2024-02-07,4,North
5601,18,2024-01-17,2,East
5602,38,2024-03-08,2,North
5603,40,2024-03-27,1,West
5604,50,2024-05-05,1,West
5605,20,2024-07-31,1,South
5606,16,2024-08-20,3,South
5607,44,2024-09-30,1,East
5608,18,2024-01-25,2,South
5609,34,2024-01-01,1,East
5610,15,2024-11-05,5,South
5611,39,2024-12-22,1,East
5612,5,2024-02-17,1,South
5613,40,2024-02-15,3,East
5614,19,2024-04-05,3,West
5615,43,2024-02-03,1,East
5616,35,2024-01-21,1,West
5617,21,2024-08-15,2,South
5618,7,2024-06-18,1,South
5619,4,2024-03-20,1,South
5620,30,2024-08-29,1,North
5621,32,2024-06-08,2,West
5622,22,2024-12-07,1,South
5623,27,2024-03-14,1,North
5624,21,2024-01-14,1,North
5625,8,2024-01-18,1,North
5626,50,2024-12-09,1,West
5627,46,2024-09-27,1,West
5628,33,2024-01-30,4,North
5629,50,2024-08-16,2,North
5630,9,2024-05-22,2,East
